,id,text,date,comments,likes,reposts
1572,412936,"привет!) отпишитесь, пожалуйста, кто-нибудь с миэф. хочется задать несколько вопросов по поводу данной программы. буду благодарна за отклик)",1563198000,2,3,0
1573,412933,Как думаете на сколько повысится проходной на уб/маркетинг 367 хватит для бюджета?,1563196200,4,1,0
1574,412914,Что лучше: пм или ивт?,1563192600,13,0,0
1575,412908,"Всем привет! Отзовитесь, кто учится на логистике, плз
Магистратура или бакалавриат — не имеет значения!",1563189001,2,3,0
1576,412904,Есть ли большая разница между экономическими ОП и в чем она заключается?,1563185400,7,0,0
1577,412879,"Друзья, кто может поделиться (или продать) аккаунтом / кодом для eBook от книжки ""English grammar in Use"". Интересует синий Мерфи и Адванс. Купил печатные версии, но электронка заходит больше.
Отпишитесь 🙏🏻🙏🏻🙏🏻",1563181820,0,1,0
1578,412876,"Всем привет! Выбираю между программами «Социология» и «Маркетинг и рыночная аналитика» и никак не могу определиться.
Напишите, пожалуйста, в комментариях основные критерии различия, преимущества. 
Где отчисляют чаще и т.п.",1563181800,0,1,0
1579,412853,"здравствуйте, помогите, пожалуйста, разобраться.
подал в документы на образовательную программу, на которой у меня есть право поступления БВИ, однако так как окончательно не определился, на данный момент участвую в общем конкурсе, потому что оригинал аттестата в другом вузе и использовать право поступления БВИ я не могу.
можно ли забрать оригинал из другого вуза и до 26.07 принести его в приемную комиссию и быть зачисленным БВИ или уже поздно?",1563174600,2,0,0
1580,412826,Есть пара вопросов по магистратуре на факультете права. Просьба откликнуться желающих ответить на них в комментах.,1563142200,0,1,0
1581,412822,"Привет , кто-нибудь может рассказать о факультете Международный бизнес и Менеджмент?",1563140400,1,1,0
1582,412815,"Здравствуйте! Рассматриваю факультет дизайна и тут назрел вопрос: под вступительными испытаниями в последнем абзаце подразумеваются не только творческий дви, но и базовые внутренние экзамены? Говоря проще - возможно ли ещё подать документы, намереваясь сдать внутренние экзамены по литературе и русскому? Буду очень благодарна за ответы!",1563138600,1,1,0
1583,412813,"сколько дней обычно проверяют сочинение, если не в Москве подал документы?",1563136800,0,1,0
1584,412805,"Добрый день. Подскажите, пожалуйста, что из бытовых предметов(посуда, утюг и тд) стоит брать с собой в общагу на время ДВИ. Предоставляются ли кастрюли и сковородки?
Анон",1563135000,9,0,0
1585,412795,"Собираюсь поступать на юриспруденцию
Не могу выбрать между Москвой и СПБ
Может кто-то подсказать и помочь с выбором?
Хотелось бы пообщаться со студентами",1563133200,6,0,0
1586,412789,"Анон
Участвую во вступительных экзаменах. Выбрал Юр,Мо, политологию. 
1)Бюджетные места идут как общие с ЕГЭшниками или же выделяются отдельно для тех кто поступает по вступительным?
2) Если написал первый экзамен (историю) на 50, но следующие написать на высокие баллы, то ещё возможно поступить на бюджет?",1563131400,3,0,0
1587,412787,"Ребята с политологии, подскажите пожалуйста, действительно обучение ведётся в большинстве на английском? Сложно ли это? Какой уровень должен быть, чтобы нормально понимать ?
Анон",1563129600,2,2,0
1588,412783,"Вышка, есть вопросы по общежитию. Могут ли меня заселить, если я прописана в области??",1563127800,2,0,0
1589,412779,"Привет) Хочу поступить на бизнес-информатику на коммерцию. Да, стоит 500к и хотелось бы узнать честное мнение по поводу обучения на данном факультете😅 Ищу людей, готовых ответить на мои вопросы) 🌸",1563126000,5,4,0
1590,412774,"Доброго времени суток! 
Не раз слышала, что дают учить просто безумный объём информации, который нереально запомнить, т.е. сверхнормы. Действительно ли всё так? И как при таком на хорошую оценку выходить, чисто зубрить, если, например, много терминов каких-нибудь?

Чем вообще лучше заняться летом? Как следует отдохнуть и приступить к учебному году с новыми силами или поучить основы предметов, которые будут на факультете, чтобы быть в теме?",1563124200,6,0,0
1591,412771,Привет) Кто может рассказать о медиакоме?,1563122400,2,2,0
1592,412766,"всем хэлло! ребята с маркетинга, стоит ли поступать на эту программу? по ощущениям, сильное образование?
анон",1563120600,0,0,0
1593,412758,"Расскажите, пожалуйста, про ОП ""Совместная программа по экономике НИУ ВШЭ и РЭШ""

Хочу переводится туда на 3-ий курс
Сложно ли там?

Анонимно",1563118800,4,0,0
1594,412749,"Всем привет! Поступаю на бакалавриат на Востоковедение на китайское направление. Учу китайский уже 7 лет, сдавала ЕГЭ по китайскому. Хотела узнать, идет ли еще кто-нибудь уже со знанием китайского языка на Востоковедение? Есть ли у меня шанс попасть в продолжающую группу? Откликнитесь!
P.S. Кто еще поступает на Востоковедение, или учится на этом факультете, тоже пишите. Буду рада пообщаться)",1563117000,3,2,0
1595,412738,"Добрый вечер! Подскажите, пожалуйста. Ни у кого случайно не остались списки с зеленой волной по мировой экономике за 2018 год?🙏🏻🙏🏻🙏🏻
В том году никого сверх бюджета не зачислили за счёт вышки на мирэк?",1563115200,8,1,0
1596,412730,"поступавшие в магистратуру ФКН, интересно, как проходит экз по математике? можно пользоваться таблицами стат распределений, разложениями рядов и тд? и насколько подробно нужно расписывать решение, чтобы не снижали баллы?",1563113400,0,1,0
1597,412727,"Здравствуйте! Можете, пожалуйста, рассказать обо всех плюсах и минусах экономики и БИ? Куда лучше идти? Где сложнее/легче, интереснее? После какого факультета больше возможностей?",1563111600,3,0,0
1598,412723,"Добрый день) Поступаю на философский факультет, несколько пугает математика. Знающие люди, подскажите, пожалуйста, есть ли шансы выжить, если в ты в математике не очень? В каком ключе вообще проходят занятия?)",1563109800,5,3,0
1599,412711,"Если здесь есть люди, которые проходили собеседование на дизайн, то отпишитесь в комменты, пожалуйста",1563106200,1,1,0
1600,412687,"Уважаемые вышкинцы, подскажите, пожалуйста)
Почему при одинаковых баллах ЕГЭ скидка на ""Программную инженерию"" больше, чем на ""Прикладную математику и информатику""?

В чём различие этих двух программ?

Правда ли, что ПИ ценится меньше, чем ПМИ?",1563102600,24,0,0
1601,412675,"Всеросс считается только за 11 клас при поступлении? Смотрел на сайте, но все равно не очень понятно, требуется помощь.",1563099000,3,2,0
1602,412668,"всем привет!
отпишитесь, пожалуйста, кто-нибудь с бизнес-информатики.
буду очень благодарен, если потратите несколько минут на мои вопросы ;)",1563095400,8,5,0
1603,412663,"Кто собирается на логистику (Москва), лайк на пост",1563091800,0,28,0
1604,412659,Никому не нужен котенок? Какие-то нелюди выкинули домашнюю беременную кошку в ошейнике на Трехсвяте! Теперь кошка и 6 котят ищут дом),1563088200,0,1,0
1605,412644,"Привет, ребята! 
Закончила 1 курс Международных отношений СПбГУ.
Сейчас думаю о перепоступлении к вам на 1 курс МО в Москве
Кто учится на данной программе и может рассказать о ней, отпишите, пожалуйста!⛄",1563055800,3,1,0
1606,412641,"Вопрос к тем, кто учится на ияимкк)
Подскажите, какие тетради удобнее было бы покупать? Обычные или блоки, может и одного блока будет достаточно?",1563054000,9,2,0
1607,412611,"Здравствуйте, кто-то проходил через восстановление после отчисления за долги? Поставьте лайк, пожалуйста
Анон.",1563052200,0,1,0
1608,412605,"Ребята! Привет, хочу поступать в магистратуру, так и не поняла, есть ли какой-то минимум баллов, которые должны быть получены за портфолио (конкурс по нему). Заранее спасибо ❤",1563050400,1,0,0
1609,412597,"подала все документы больше недели назад, сказала чтобы проверили декабрьское сочинение, но в списках баллы за него еще не появились... как долго проверяют сочинения обычно?",1563048600,5,1,0
1610,412593,"Есть, кто поступает или учится на «Реклама и связи с общественностью»?))",1563046800,6,9,0
1611,412584,Должен ли МЦД-1 помочь быстрей и комфортней добираться с Дубков до университета?,1563045000,4,0,0
1612,412574,"Привеет , собираюсь поступать на дизайн в ВШЭ, интересно было бы пообщаться со студентами.
В особенности интересует дизайн среды и коммуникационный дизайн",1563043200,2,3,0
1613,412571,"Собираюсь поступать на Политологию. При этом очень хочется подтянуть английский. Слышал, что в Вышке с ним не все хорошо. Есть ли при университете дополнительные курсы, чтобы поднять уровень владения языком?",1563041400,2,1,0
1614,412569,"Как думаете, на сколько подлетит проходной на бюджет на экономике? 
анон",1563039600,4,2,0
1615,412566,"Привет! Тревожит вопрос: на экономе в прошлом году был проходной 367. В течение последних 3х лет не изменялся больше, чем на 1 балл. По егэ вышло 369, сочинение ещё не проверили. Стоит ли расчитывать на прохождение на бюджет? Как думаете?",1563037800,1,3,0
1616,412560,"Привет. Ищу людей, готовых ответить на вопросы об общаге и учебе на ивт (да-да, МИЭМ не Вышка, я понял)",1563036000,11,0,0
1617,412555,"Пост знакомств.

Голосуем, открываем список проголосовавших и знакомимся!",1563034200,4,0,0
1618,412550,Всем доброго дня) Есть в группе магистранты с психологического факультета? Очень хотелось бы пообщаться на тему поступления и учебы.,1563032400,0,0,0
1619,412545,"Рассматриваю магистратуру по ""Менеджменту"", их несколько, а чем они отличаются? И какая из них лучше?",1563030600,0,0,0
1620,412539,"Расскажите пожалуйста,кто из программной инженерии,что и как?
Сложно ли учиться или терпимо?!",1563028800,5,5,0
1621,412535,"Есть кто в лигу легенд играет? Поступаю в этом году, давайте знакомиться 😉 Пишите в комменты 👇",1563027000,3,2,0
1622,412531,"Всем привет!
Можно ли поступать на бюджет в магистратуру вшэ, если раннее отчислился из другого вуза, отучившись там один курс магистратуры на бюджете? 
Анон",1563025200,2,0,0
1623,412521,"Какая существует вероятность, что меня гражданина России(целевик) поселят в общежитие, где не нужно до универа добираться 1,5 часа?",1563023400,8,0,0
1624,412518,Кто может рассказать про бизнес-информатику?,1563019800,6,2,0
1625,412508,"Можно ли сейчас получить пропуск? Не первый курс, просто свой потерял. Или ждать сентября придётся?",1563016200,1,0,0
1626,412502,"Всем привет)
Вопрос к знатокам:)
Напишите здесь или хотя бы лайкните запись, очень нужен ответ более менее знающих людей. 
В какой универ можно пойти учиться в аспирантуру (интересует сфера аналитики, аудита, экономики) в мск или спб, посоветуйте хороший. Именно не чтобы ради галочки и тд., чтобы ппс был хотя бы на уровне.
Бюджет ограничен, поэтому МГУ точно нет.... 
Заранее спасибо)",1563012600,3,1,0
1627,412495,"Срочно нужна ваша помощь, нужно определиться 
Политология или ГМУ ВШЭ
поступаю БВИ
дайте краткую характеристику, пожалуйста, кто учится",1563009000,9,4,0
1628,412459,"Девушка, закончившая 1 курс по направлению Дизайн, с длинными, синими волосами, отзовись😍анон",1563005456,2,0,0
1629,412445,"Привет, хотелось бы узнать возможно ли вообще поступить на бюджет эконом фака по резам егэ?
Анон",1563001800,5,0,0
1630,412420,"Здравствуйте)
Подскажите, пожалуйста, как живётся в Дубках? Долго ли добираться? Тяжело ли проделывать такую дорогу каждый день?",1562985600,11,3,0
1631,412418,"поступаю на бизнес-инфу, расскажите что как по загруженности, преподавателям, сложно/интересно ли учиться, возможно ли не слететь со скидки (это для меня довольно важно, финансы не ахти)",1562983800,7,3,0
1632,412416,"ребята с бизнес-информатики, сложно ли вам учиться? расскажите кратко о плюсах и минусах (если вы готовы рассказать больше, дайте знать о себе в комментах)
p.s. сейчас скидка 70%, сложно ли ее удержать? если это реально, то как?",1562982000,7,2,0
1633,412415,Что лучше: эконом в ВШЭ или в МГУ? Хотелось бы услышать развёрнутые ответы. Заранее спасибо.,1562980200,4,1,0
1634,412413,"Поступаю в Санкт-Петербурге. Не могу выбрать между ""Политологией и мировой политикой"" и ""Социологией и социальной информатикой"". Возможно кто-то может рассказать мне о преимуществах программ. Где больше простора для размышлений, риторики и исследований? 
Анонимно пожалуйста.",1562978400,0,1,0
1635,412412,"Привет! Я поступаю в этом году на факультет истории искусств.Кто может скинуть ссылку списка литературы за 1 курс? 
(Лайкните эту запись или пришлите в комментарии)
Заранее спасибо😊",1562976600,0,1,0
1636,412408,"Поступаю на БИ. Ищу тех, с кем можно было бы пообщаться об этом направлении и вообще обучении.",1562974800,4,6,0
1637,412406,"здравствуйте, помогите, пожалуйста, разобраться:
являюсь призером перечневой (!) олимпиады, которая даёт право поступления БВИ на определенную образовательную программу ВШЭ.

однако я не могу воспользоваться этой льготой, потому что оригинал аттестата в другом вузе, т.к. там тоже поступление БВИ.

и в связи с этим такой вопрос: если я буду участвовать в общем конкурсе на эту образовательную программу, то мне не могут из-за отсутствия аттестата дать 100 баллов ЕГЭ за предмет, по которому выиграна олимпиада?
или будет учитываться балл, полученный на экзамене?",1562973000,3,0,0
1638,412403,"Привет! Если вы учитесь на истории в Москве и готовы ответить на вопросы, отпишитесь пожалуйста, в комментариях)",1562971200,5,5,0
1639,412399,"Всем привет. У меня диллема. Помогите ее разрешить. Я-абитуриент. Получил бюджет на Социологию и Прикладную математику и информатику. Больше хочется на ПМИ (так как технический склад ума). Единственное, что останавливает-это практически нулевое знание информатики, но я быстро учусь. Возможно ли будет начать учиться с нулевыми знаниями информатики и подтянуться в кратчайшие сроки? Также не раз слышал, что ПМИ-суперсложный факультет. Так ли это? И что вообще там изучают? И если остановлюсь на одной из этих ОП, будет ли возможность перевестись на вторую ОП с сохранением бюджета? Буду бесконечно благодарен ответ",1562969400,6,1,0
1640,412393,"Кто поступает на факультет Управление Бизнесом в этом году? Если есть такие здесь, напишите в комментарии❤",1562967600,5,1,0
1641,412390,"Ищу соседку, которая сдает квартиру/комнату или ищет соседку к себе в районе юго-западной части Москвы. Буду очень рада любой информации, которая поможет мне обрести новый дом и друзей. Ставь лайк или пиши в комментарии :) Мальчикам не беспокоить!",1562965800,1,5,0
1642,412385,"Всем привет!) Ребята, которые ездили по программе “Work and Travel”, лайкните пост❤, пожалуйста) Есть пару вопросиков касаемо 4 модуля и сессии, буду очень благодарна😌🙌🏻",1562964000,2,1,0
1643,412375,Есть ли какая-то встреча студентов перед первым курсом? в какие даты примерно проводится?,1562962200,9,0,0
1644,412371,"Подскажите пожалуйста , можно ли взять в ВШЭ (Москва) свободное посещение в магистратуре?",1562960400,2,4,0
1645,412366,"Абитуриенты Иностранных Языков и Межкультурной Коммуникации (ИЯиМКК), ставьте + в комментариях!
Вас ищут кураторы ❤",1562958600,8,4,0
1646,412359,"ребята, которые собираются на истфак (Москва), была бы рада с вами познакомиться! лайкайте запись)",1562956800,0,12,0
1647,412352,"Привет, здесь есть студенты, которые учатся на социологии на бакалавриате? Есть несколько вопросов по поводу обучения.",1562955000,5,2,0
1648,412350,"Ребят, кто учится на публичном праве в магистратуре, откликнетесь, пожалуйста :)",1562953200,0,1,0
1649,412349,Всем привет! Кто может рассказать про электронный бизнес?,1562951400,0,2,0
1650,412344,Кто на экономику и статистику поступил? Отпишитесь,1562949600,1,3,0
1651,412337,"всем привет!
есть ли тут люди с факультета бизнес-информатики, которые были бы не прочь потратить парочку минут на расспросы о поступлении, обучении и тд?
отпишитесь, пожалуйста)

(анонимно)",1562947800,3,0,0
1652,412330,расскажите о направление «программная инженерия». сложное ли входное тестирование и сам процесс обучения?,1562946000,6,0,0
1653,412319,"Анонимно
Куда вы советуете подать БВИ, если меня интересует робототехника",1562944200,8,1,0
1654,412316,"Ребят, стоит ли сейчас идти на Политологию? Можете кратко объяснить, что там сейчас происходит, а то много разговоров всяких странных😐",1562942400,3,2,0
1655,412308,"Здравствуйте. Первокурсникам бакалавриата дают общежитие только в Одинцово или можно получить и в Москве? Я не льготник/целевик, поступаю по общему конкурсу",1562940600,4,0,0
1656,412304,Что влияет на получение компенсации?,1562938800,6,0,0
1657,412297,"Всем здравствуйте!
Те, кто резервировал время в приемной комиссии и уже подал документы, скажите, сколько времени уходит на всё посещение?",1562937000,2,0,0
1658,412295,"Ребят, поделитесь, пожалуйста, методичкой Громова по бизнес-процессам 🙏🏻",1562935200,0,0,0
1659,412290,"Здравствуйте, хотела узнать у учащихся на бюджете, на бакалавриате, сложно ли учится? Бывают ди случаи, когда студенты переходили на платку? часто ли это происходит? или переводились в другой вуз, потому что в ВШЭ не понравилось?",1562933400,3,0,0
1660,412282,"Всем привет! Кто учится на ""философской антропологии"" в магистратуре — напишите, пожалуйста, в лс (есть несколько вопросов)
Не анон",1562931600,0,0,0
1661,412277,Всем привет! Ситуация такая: я прохожу в ВШЭ со скидкой 70% (факультет социологии). Вообще какова вероятность удержать эту скидку ? Просто на разных сайтах пишут разную информацию.,1562929800,5,1,0
1662,412274,"Привет, у кого-нибудь был/есть майнор ""Инструменты эффективной коммуникации: рассказ как жанр, науке и искусство""?Если да, то расскажите, пожалуйста, как вам. 
Можно в лс, просто оставьте коммент/поставьте лайк. 
Благодарю",1562928000,0,1,0
1663,412270,"Есть какой-нибудь лайфхак, чтобы попасть на Мунка в Третьяковку, не стоя в очереди 4 часа? Мб у кого-нибудь знакомые работают?
Не анон",1562926200,10,1,0
1664,412262,Ищу девушку с длинными синими волосами. Живет в общежитии на Текстильщиках. Отзовись)) анон,1562922600,2,1,0
1665,412244,"Всем привет! Интересует такой вопрос: Учащиеся, которые заключают договор со скидкой могут слететь и попасть на полную стоимость? бывает такое, что этих студентов специально валят, чтобы снизить успеваемость?",1562919000,7,0,0
1666,412204,"Есть те, кто учатся на программе «Иностранные языки и межкультурная коммуникация»? Можете рассказать немного о вашем опыте, а то планировала поступать туда, но потом услышала много негативных отзывов и не знаю, что теперь делать🤔",1562915400,9,6,0
1667,412176,"Всем привет, может кто рассказать подробнее про факультет экономики для поступающего человечка, буду очень благодарна? ♥",1562883000,4,3,0
1668,412169,"Поступаю в магистратуру на «Страт развитие бизнеса» (Менеджмент) по портфолио и вступительному английскому. За англ не переживаю (хороший уровень), но мое портфолио набирает максимум 50 баллов тк у меня нет красного диплома, стипендий и научных публикаций. Есть ли шансы пройти на бюджет вообще?",1562879400,2,0,0
1669,412150,"Привет всем. Те, кто проживают в общежитиях, подскажите, пожалуйста, как организован вопрос стирки белья? Есть какие-либо стиралки либо прачечные? Или все в ручном режиме? :)",1562875800,13,0,0
1670,412140,"Добрый вечер.
Скажите пожалуйста какие предметы надо сдавать, чтобы поступить на 9 соц-эк.",1562872200,0,0,0
1671,412137,"Собираюсь поступать на международные отношения по ЕГЭ. Если есть ученики с этого факультета, -отпишитесь, пожалуйста, в комментариях, хотелось бы поспрашивать о нюансах обучения, главный вопрос - сколько людей поступает по экзамену. Спасибо.",1562870400,14,0,0
1672,412134,"Всем привет! Многие говорят, что легко можно потерять скидку на обучение. Подскажите, правда ли это? Да и вообще - насколько сложно обучение на факультете социологии?",1562868600,1,1,0
1673,412129,"Получи знания, практические навыки и востребованную профессию будущего в магистратуре МФТИ по блокчейну. Ты станешь экспертом в блокчейн-технологиях и в связанных областях безопасности и криптозащиты данных. 

Карьера начинается с первого дня учебы — преподают эксперты-практики, а компании Норникель и IBM дают реальные бизнес-задачи, приглашают на стажировку к себе, и предлагают работу после обучения. 

Всем, кто пройдет вступительные экзамены, будет выдан грант, который полностью покроет оплату обучения за весь период. 

Для поступления нужно знать языки программирования, английский язык и иметь диплом о высшем образовании. Ознакомиться с программой можно здесь https://vk.cc/9AlwjS

А еще мы подробно расскажем о программе магистратуры на Geek Picnic который пройдет 13 и 14 июля в Москве на Воробьевых горах, и наши специалисты прочтут лекцию по блокчейну. Начало в 14:00 в павильоне Норникеля «Молекула». Подробнее здесь: https://geek-picnic.me/content/moskow/campus1/hardiitnikel/550",1562865014,0,0,0
1674,412128,"Так, вышкинцы, кто в доту 1 на 1 плюс в чат",1562864969,2,0,0
1675,412127,юрфак сильнее в питере или москве?,1562864966,5,2,0
1676,412122,"Кто может рассказать о программе МО с Лондоном? Стоит поступать, если далее планируется получение юридического образование в США/Канаде/Великобритании?",1562863200,1,0,0
1677,412119,"Ребята,которые посещали майнор Театр с нуля,лайкните пост,пожалуйста. Хотелось бы узнать подробнее об этом майноре 🦆",1562861400,1,0,0
1678,412114,"всем привет.В этом году поступаю на информационную безопасность.Есть здесь,кто тоже туда?",1562857800,2,2,0
1679,412108,"Всем привет) Вопрос такой: прохожу на скидку 70% на востоковедение( Японский язык), возможно ли удержать скидку, и если да, то как это сделать? Есть ли разница между программами филиала СПБ и Москвы( учат ли в Москве лучше?) Также, скорее всего, прохожу на бюджет на историю. Вопрос такой: лучше поступить в Москву, или в филиале СПБ не хуже?",1562854200,3,0,0
1680,412099,"Всем привет. Ни у кого нет книги Кети Чухров ""Быть и исполнять. Проект театра в философской критике искусства""?",1562850600,1,0,0
1681,412091,"анонимно, пожалуйста
как можно слететь со стопроцентной скидки?",1562847000,3,0,0
1682,412075,"Ребята, кто закончил второй курс ИЯМКК, отпишитесь тут, пожалуйста👋🏻
Анон",1562843400,10,4,0
1683,412063,Расскажите о направлении прикладная математика. Сложно учиться? Чему учат? Кем работать потом?,1562839800,6,0,0
1684,412042,"Здравствуйте. Поступаю в этом году, очень хочу в Вышку. У меня 362 балла, скажите пожалуйста, есть шанс пройти на культурологию (бюджет)? Кто учится на этом направлении, нравится ли вам? Спасибо",1562836200,3,1,0
1685,412036,"Ребят, расскажите, пожалуйста, про программу цифровые инновации в управлении предприятием. Стоит ли идти?",1562832600,4,3,0
1686,412023,"Всем привет! Ищу соседку для совместного съёма квартиры. Кого заинтересует, лайкните эту запись, я напишу.",1562829000,0,7,0
1687,412009,"Привет) Наверное, о наболевшем, но все же Объективно оцените, пожалуйста, насколько возможно удержать 70%-ую скидку. Я достаточно работоспособная, готова полностью отдаваться учебе, и все же, очень переживаю по этому поводу (если слечу-будут большие проблемы) 
P.S. Рассматриваю филологию и ИЯиМКК 
Спасибо❤",1562808300,13,0,0
1688,412008,"ОБМЕН МАЙНОРАМИ

Я с майнора психология,хочу поменять на современное искусство.
Если кто-то заинтересован,то объявитесь",1562807400,0,1,0
1689,412007,"Ребята, скажите, пожалуйста, на электронном пропуске отображается информация о том, в каком общежитии ты проживаешь ? (Например, Дубки, Трилистник, Текстильщики) ? 
Анонимно",1562805600,8,0,0
1690,412005,"Ищу соседа для совместного съёма квартиры. Так же рассматриваю варианты на подселение. Бюджет до 15к( в крайнем случае 20) на каждого. 

Мне 19 лет, люблю порядок, мемы, иногда пишу стихи, занимаюсь спортом (последнее пока что в планах). 
Пишите в лс!",1562804700,1,2,0
1691,412003,"Всем привет!
Кто знает куда и когда переезжают все с Кирпичной?",1562803800,3,0,0
1692,411999,"Кто-нибудь уже подавал заявку на свободное бюджетное место в ЛМС в этом году? Что эта заявка из себя представляет? Отпишитесь, пожалуйста 
(Анон)",1562802000,2,0,0
1693,411986,Как сделать в apple music скидку если ты студент?,1562801100,11,7,1
1694,411984,"Подскажите пожалуйста как это понимать - Экзаменационных сессий нет
Система обучения блочно-модульная? 
Информация для абитуриентов и не нахожу на сайте разъяснения.",1562800200,2,0,0
1695,411962,"Всем привет, интересует вопрос о переезде факультета мировой экономики и политики, возможно ли это в этом году и куда именно, если возможно?",1562798400,3,0,0
1696,411960,Места в общежитии выдают на конкурсной основе или всем поступающим ?,1562796600,3,0,0
1697,411957,"Анон

Привет, ребят) У меня вопросик: мой перцентель в летнем рейтинге P 40.58. В зимнем 4.58. То есть, по летнему рейтингу я попадаю на скидку 25%. Но ведь рейтинги сплюсовываются. Скажите пожалуйста, какова вероятность, что в окончательном рейтинге(зим.+лето) у меня будет скидка 50%? Насколько зимний рейтинг может улучшить ситуацию? Учусь на дизайне, 1 курс",1562794800,16,1,0
1698,411955,"Кто с может рассказать про бизнес-инфлрматику? Напишите в ЛС, пожалуйста

Не анон",1562793000,0,2,0
1699,411953,"Здравствуйте! Ищу тех, кто учится на образовательной программе ""Социология и социальная информатика"". Хотелось бы пообщаться насчёт дисциплин, которые там изучают, языковой подготовки и т.д. Заранее спасибо!",1562791200,0,2,0
1700,411947,"привет! 
хочу узнать поподробнее о переводе на бюджет, а именно о том, какие документы нужно подавать, как вообще выглядит заявка о переводе и что в ней писать, и по каким критериями выбирают между двумя претендентами с одинаковыми баллами на одно место. так что если у вас есть опыт перехода или вы просто в этом шарите – напишите плиз в комменты!!",1562789400,1,2,0
1701,411943,"Всем привет, поступаю на философию, была бы очень рада, если кто-то мог бы рассказать об учебном процессе и отметить плюсы и минусы факультета :)",1562787600,2,1,0
1702,411939,"Приветствую вас,уважаемые студенты ВШЭ!
Поступаю на магистратуру, направление юриспруденция.
Возможно ли совмещать учебу с работой в Москве?
(Благодарю за ответ!)",1562786700,4,0,0
1703,411935,Зачем бви подают на коммерцию? Их же все равно всех берут на бюджет.,1562785800,2,0,0
1704,411923,"#Рокетбанк! Пожалуй лучший друг студента!!! 🔥🔥🔥 

🚀 У карты Рокетбанка бесплатный выпуск, 
🚀 Бесплатное обслуживание, 
🚀 Выдаётся сроком на 5 лет, 
🚀 Карта выпускается как в рублях, так и в долларах и евро, 
🚀 Каждый месяц приходят 5,5% годовых на остаток, 
🚀 Бесплатная доставка (до общаг тоже да-да!), 
🚀 Кэшбек с покупок от 1-10 %. 
🚀 5 бесплатных снятий в месяц в любом банкомате мира 
🚀 В комплекте идёт удобное приложение с поддержкой 24/7 прямо в чатике 

Ты еще думаешь? Заказывай РОКЕТДОСТАВКУ🚀🚀🚀 https://vk.cc/71B4O2

За регистрацию до 16.07.19 начисляем дополнительно 500 улетных рокетрублей!",1562782140,0,1,0
1705,411920,"Ребят, есть у кого написанные ответы на вопросы вступительного экза в магистратуру бизнес-информатика (экз теоретические основы информационных технологий)? Поделитесь плиз, очень поможете🙏🏻",1562781000,1,0,0
1706,411916,Какие языки программирования изучают на факультете БИ?,1562780400,6,0,0
1707,411912,"Ребята с Управления Бизнесом, хочу задать пару вопросов! Отпишитесь в комментарии",1562778600,6,1,0
